city,state,family,residuals,weather_var
Manta,Manabi,PRODUCE,440.06133029388155,windspeed
Manta,Manabi,SCHOOL AND OFFICE SUPPLIES,-228.54786073968734,windspeed
Manta,Manabi,SEAFOOD,-227.28533640192234,windspeed
Playas,Guayas,AUTOMOTIVE,-44.11844444048109,windspeed
Playas,Guayas,BABY CARE,-47.88522889277791,windspeed
Playas,Guayas,BEAUTY,-47.73593560655883,windspeed
Playas,Guayas,BEVERAGES,943.1165378916744,windspeed
Playas,Guayas,BOOKS,-47.94264938747756,windspeed
Playas,Guayas,BREAD/BAKERY,33.917774640790995,windspeed
Playas,Guayas,CELEBRATION,-46.62551157829028,windspeed
Playas,Guayas,CLEANING,382.43544248531396,windspeed
Playas,Guayas,DAIRY,93.01494778566732,windspeed
Playas,Guayas,DELI,27.326785241497703,windspeed
Playas,Guayas,EGGS,119.96282764432456,windspeed
Playas,Guayas,FROZEN FOODS,-9.506845470516431,windspeed
Playas,Guayas,GROCERY I,1575.083407149625,windspeed
Playas,Guayas,GROCERY II,-45.55042323906766,windspeed
Playas,Guayas,HARDWARE,-47.3375257125659,windspeed
Playas,Guayas,HOME AND KITCHEN I,-41.91879779737155,windspeed
Playas,Guayas,HOME AND KITCHEN II,-42.91526422846696,windspeed
Playas,Guayas,HOME APPLIANCES,-47.766854334474026,windspeed
Playas,Guayas,HOME CARE,10.555583828070148,windspeed
Playas,Guayas,LADIESWEAR,-47.94264938747756,windspeed
Playas,Guayas,LAWN AND GARDEN,-47.92233136627615,windspeed
Playas,Guayas,LINGERIE,-46.66349744401466,windspeed
Playas,Guayas,"LIQUOR,WINE,BEER",-21.637879069456357,windspeed
Playas,Guayas,MAGAZINES,-47.70325009419134,windspeed
Playas,Guayas,MEATS,111.59914456570266,windspeed
Playas,Guayas,PERSONAL CARE,29.36212093054364,windspeed
Playas,Guayas,PET SUPPLIES,-47.71031723200053,windspeed
Playas,Guayas,PLAYERS AND ELECTRONICS,-47.36756104825494,windspeed
Playas,Guayas,POULTRY,3.725323500419968,windspeed
Playas,Guayas,PREPARED FOODS,-32.41438083624081,windspeed
Playas,Guayas,PRODUCE,163.27986418142703,windspeed
Playas,Guayas,SCHOOL AND OFFICE SUPPLIES,-47.28805574790159,windspeed
Playas,Guayas,SEAFOOD,-47.55749037687685,windspeed
Puyo,Pastaza,AUTOMOTIVE,-411.1605147691683,windspeed
Puyo,Pastaza,BABY CARE,-412.8601614122778,windspeed
Puyo,Pastaza,BEAUTY,-412.456451164928,windspeed
Puyo,Pastaza,BEVERAGES,28.994962262633862,windspeed
Puyo,Pastaza,BOOKS,-412.9644016949633,windspeed
Puyo,Pastaza,BREAD/BAKERY,-365.5147550518538,windspeed
Puyo,Pastaza,CELEBRATION,-409.7921402108644,windspeed
Puyo,Pastaza,CLEANING,-197.19850063489267,windspeed
Puyo,Pastaza,DAIRY,-307.2665218363061,windspeed
Puyo,Pastaza,DELI,-356.6507974546806,windspeed
Puyo,Pastaza,EGGS,-393.59072678330256,windspeed
Puyo,Pastaza,FROZEN FOODS,-385.07940255715414,windspeed
Puyo,Pastaza,GROCERY I,422.34583240397666,windspeed
Puyo,Pastaza,GROCERY II,-410.84956070556404,windspeed
Puyo,Pastaza,HARDWARE,-412.6022108822425,windspeed
Puyo,Pastaza,HOME AND KITCHEN I,-398.66581512252515,windspeed
Puyo,Pastaza,HOME AND KITCHEN II,-406.5076879140446,windspeed
Puyo,Pastaza,HOME APPLIANCES,-412.8486773133379,windspeed
Puyo,Pastaza,HOME CARE,-358.4105147691683,windspeed
Puyo,Pastaza,LADIESWEAR,-412.82570911545804,windspeed
Puyo,Pastaza,LAWN AND GARDEN,-412.956451164928,windspeed
Puyo,Pastaza,LINGERIE,-410.5483239564474,windspeed
Puyo,Pastaza,"LIQUOR,WINE,BEER",-401.611044804504,windspeed
Puyo,Pastaza,MAGAZINES,-412.0712921543273,windspeed
Puyo,Pastaza,MEATS,-372.2805889476135,windspeed
Puyo,Pastaza,PERSONAL CARE,-357.93701653595275,windspeed
Puyo,Pastaza,PET SUPPLIES,-412.6446137090976,windspeed
Puyo,Pastaza,PLAYERS AND ELECTRONICS,-411.11546176563473,windspeed
Puyo,Pastaza,POULTRY,-366.04458463312585,windspeed
Puyo,Pastaza,PREPARED FOODS,-395.7267691861294,windspeed
Puyo,Pastaza,PRODUCE,-265.5996190889563,windspeed
Puyo,Pastaza,SCHOOL AND OFFICE SUPPLIES,-412.7329529317124,windspeed
Puyo,Pastaza,SEAFOOD,-412.1976172426665,windspeed
Quevedo,Los Rios,AUTOMOTIVE,-284.36953662587314,windspeed
Quevedo,Los Rios,BABY CARE,-290.7917981099721,windspeed
Quevedo,Los Rios,BEAUTY,-289.9861443997247,windspeed
Quevedo,Los Rios,BEVERAGES,945.9776365190031,windspeed
Quevedo,Los Rios,BOOKS,-290.9234235516682,windspeed
Quevedo,Los Rios,BREAD/BAKERY,-41.314766307851926,windspeed
Quevedo,Los Rios,CELEBRATION,-286.1787239050251,windspeed
Quevedo,Los Rios,CLEANING,652.976753126777,windspeed
Quevedo,Los Rios,DAIRY,57.071276094974905,windspeed
Quevedo,Los Rios,DELI,-106.9216567672159,windspeed
Quevedo,Los Rios,EGGS,-128.74056136085545,windspeed
Quevedo,Los Rios,FROZEN FOODS,-217.14414988205687,windspeed
Quevedo,Los Rios,GROCERY I,2484.7707637274834,windspeed
Quevedo,Los Rios,GROCERY II,-288.0603493467212,windspeed
Quevedo,Los Rios,HARDWARE,-290.29621507110284,windspeed
Quevedo,Los Rios,HOME AND KITCHEN I,-263.99762849866465,windspeed
Quevedo,Los Rios,HOME AND KITCHEN II,-280.7599959898307,windspeed
Quevedo,Los Rios,HOME APPLIANCES,-290.7591125976046,windspeed
Quevedo,Los Rios,HOME CARE,-163.09215146686253,windspeed
Quevedo,Los Rios,LADIESWEAR,-290.9234235516682,windspeed
Quevedo,Los Rios,LAWN AND GARDEN,-290.8880878626222,windspeed
Quevedo,Los Rios,LINGERIE,-279.53031401103215,windspeed
Quevedo,Los Rios,"LIQUOR,WINE,BEER",-234.89957196156217,windspeed
Quevedo,Los Rios,MAGAZINES,-290.1645896294067,windspeed
Quevedo,Los Rios,MEATS,-54.645894829053304,windspeed
Quevedo,Los Rios,PERSONAL CARE,-82.2758970499014,windspeed
Quevedo,Los Rios,PET SUPPLIES,-290.333317544601,windspeed
Quevedo,Los Rios,PLAYERS AND ELECTRONICS,-288.2767804421275,windspeed
Quevedo,Los Rios,POULTRY,-96.06941162675653,windspeed
Quevedo,Los Rios,PREPARED FOODS,-255.76529634318763,windspeed
Quevedo,Los Rios,PRODUCE,475.2778987451517,windspeed
Quevedo,Los Rios,SCHOOL AND OFFICE SUPPLIES,-290.06918326898267,windspeed
Quevedo,Los Rios,SEAFOOD,-289.38632107816994,windspeed
Quito,Pichincha,AUTOMOTIVE,-397.33627827023605,windspeed
Quito,Pichincha,BABY CARE,-404.6081176891603,windspeed
Quito,Pichincha,BEAUTY,-399.59810591059727,windspeed
Quito,Pichincha,BEVERAGES,2723.552905082728,windspeed
Quito,Pichincha,BOOKS,-404.5620831387088,windspeed
Quito,Pichincha,BREAD/BAKERY,203.55952196042745,windspeed
Quito,Pichincha,CELEBRATION,-393.0085888316809,windspeed
Quito,Pichincha,CLEANING,889.8048681765641,windspeed
Quito,Pichincha,DAIRY,632.8617978978049,windspeed
Quito,Pichincha,DELI,-61.99523936171623,windspeed
Quito,Pichincha,EGGS,-181.11562652308257,windspeed
Quito,Pichincha,FROZEN FOODS,-166.88563490263692,windspeed
Quito,Pichincha,GROCERY I,4414.238575184809,windspeed
Quito,Pichincha,GROCERY II,-369.60350441864597,windspeed
Quito,Pichincha,HARDWARE,-403.2881824712569,windspeed
Quito,Pichincha,HOME AND KITCHEN I,-379.42682597341627,windspeed
Quito,Pichincha,HOME AND KITCHEN II,-383.95259158001227,windspeed
Quito,Pichincha,HOME APPLIANCES,-403.98949774412694,windspeed
Quito,Pichincha,HOME CARE,-192.94606429300794,windspeed
Quito,Pichincha,LADIESWEAR,-394.2670301351752,windspeed
Quito,Pichincha,LAWN AND GARDEN,-395.8563018273621,windspeed
Quito,Pichincha,LINGERIE,-396.32646280105666,windspeed
Quito,Pichincha,"LIQUOR,WINE,BEER",-291.06910119917205,windspeed
Quito,Pichincha,MAGAZINES,-400.4812527500162,windspeed
Quito,Pichincha,MEATS,144.68321305534306,windspeed
Quito,Pichincha,PERSONAL CARE,-88.39472938919954,windspeed
Quito,Pichincha,PET SUPPLIES,-398.6693662168399,windspeed
Quito,Pichincha,PLAYERS AND ELECTRONICS,-395.71849264008296,windspeed
Quito,Pichincha,POULTRY,181.17213022083186,windspeed
Quito,Pichincha,PREPARED FOODS,-250.40258648843394,windspeed
Quito,Pichincha,PRODUCE,1813.998676408798,windspeed
Quito,Pichincha,SCHOOL AND OFFICE SUPPLIES,-400.2017081877861,windspeed
Quito,Pichincha,SEAFOOD,-361.203062975291,windspeed
Riobamba,Chimborazo,AUTOMOTIVE,-275.28117987072886,windspeed
Riobamba,Chimborazo,BABY CARE,-278.3606851710822,windspeed
Riobamba,Chimborazo,BEAUTY,-277.2158088459939,windspeed
Riobamba,Chimborazo,BEVERAGES,599.7983254296246,windspeed
Riobamba,Chimborazo,BOOKS,-278.3677523088914,windspeed
Riobamba,Chimborazo,BREAD/BAKERY,-93.15397139016349,windspeed
Riobamba,Chimborazo,CELEBRATION,-274.4234060191387,windspeed
Riobamba,Chimborazo,CLEANING,747.1932017547128,windspeed
Riobamba,Chimborazo,DAIRY,51.46970352149731,windspeed
Riobamba,Chimborazo,DELI,-62.41898905800801,windspeed
Riobamba,Chimborazo,EGGS,-244.38630354564052,windspeed
Riobamba,Chimborazo,FROZEN FOODS,-215.07569962514583,windspeed
Riobamba,Chimborazo,GROCERY I,2204.9740250762675,windspeed
Riobamba,Chimborazo,GROCERY II,-272.2935473618949,windspeed
Riobamba,Chimborazo,HARDWARE,-278.0762328742624,windspeed
Riobamba,Chimborazo,HOME AND KITCHEN I,-266.6124519555345,windspeed
Riobamba,Chimborazo,HOME AND KITCHEN II,-266.90485478238963,windspeed
Riobamba,Chimborazo,HOME APPLIANCES,-278.19372404034016,windspeed
Riobamba,Chimborazo,HOME CARE,-135.69372404034016,windspeed
Riobamba,Chimborazo,LADIESWEAR,-277.43577351030484,windspeed
Riobamba,Chimborazo,LAWN AND GARDEN,-278.3677523088914,windspeed
Riobamba,Chimborazo,LINGERIE,-273.7219925915769,windspeed
Riobamba,Chimborazo,"LIQUOR,WINE,BEER",-254.83241661984545,windspeed
Riobamba,Chimborazo,MAGAZINES,-277.64072050677123,windspeed
Riobamba,Chimborazo,MEATS,14.844830781214625,windspeed
Riobamba,Chimborazo,PERSONAL CARE,-12.747610966135198,windspeed
Riobamba,Chimborazo,PET SUPPLIES,-277.98436008274297,windspeed
Riobamba,Chimborazo,PLAYERS AND ELECTRONICS,-275.56474877532247,windspeed
Riobamba,Chimborazo,POULTRY,-201.04018395641788,windspeed
Riobamba,Chimborazo,PREPARED FOODS,-217.97287598380305,windspeed
Riobamba,Chimborazo,PRODUCE,-61.40359015341437,windspeed
Riobamba,Chimborazo,SCHOOL AND OFFICE SUPPLIES,-278.0435473618949,windspeed
Riobamba,Chimborazo,SEAFOOD,-273.9702258071246,windspeed
Salinas,Santa Elena,AUTOMOTIVE,-16.599876596085075,windspeed
Salinas,Santa Elena,BABY CARE,-18.334858928240553,windspeed
Salinas,Santa Elena,BEAUTY,-16.54775645474232,windspeed
Salinas,Santa Elena,BEVERAGES,1456.3497700470243,windspeed
Salinas,Santa Elena,BOOKS,-18.30217341587306,windspeed
Salinas,Santa Elena,BREAD/BAKERY,235.89424257882658,windspeed
Salinas,Santa Elena,CELEBRATION,-14.939982603152213,windspeed
Salinas,Santa Elena,CLEANING,390.12185485267815,windspeed
Salinas,Santa Elena,DAIRY,393.24994672546967,windspeed
Salinas,Santa Elena,DELI,93.22871454879125,windspeed
Salinas,Santa Elena,EGGS,75.23934601875591,windspeed
Salinas,Santa Elena,FROZEN FOODS,98.94274260532835,windspeed
Salinas,Santa Elena,GROCERY I,1470.978745312042,windspeed
Salinas,Santa Elena,GROCERY II,-8.353410164989668,windspeed
Salinas,Santa Elena,HARDWARE,-17.656413698558573,windspeed
Salinas,Santa Elena,HOME AND KITCHEN I,-2.682915465343026,windspeed
Salinas,Santa Elena,HOME AND KITCHEN II,-8.299523239194615,windspeed
Salinas,Santa Elena,HOME APPLIANCES,-18.23591899891193,windspeed
Salinas,Santa Elena,HOME CARE,37.439876054091606,windspeed
Salinas,Santa Elena,LADIESWEAR,-18.35341016498967,windspeed
Salinas,Santa Elena,LAWN AND GARDEN,-9.601643380537372,windspeed
Salinas,Santa Elena,LINGERIE,-11.617544440608043,windspeed
Salinas,Santa Elena,"LIQUOR,WINE,BEER",98.2702647466711,windspeed
Salinas,Santa Elena,MAGAZINES,-15.811007338134544,windspeed
Salinas,Santa Elena,MEATS,175.61444642158278,windspeed
Salinas,Santa Elena,PERSONAL CARE,73.21019407529302,windspeed
Salinas,Santa Elena,PET SUPPLIES,-16.2792052179932,windspeed
Salinas,Santa Elena,PLAYERS AND ELECTRONICS,-15.836625712692848,windspeed
Salinas,Santa Elena,POULTRY,129.14105670780185,windspeed
Salinas,Santa Elena,PREPARED FOODS,28.40759423165344,windspeed
Salinas,Santa Elena,PRODUCE,792.6206969993214,windspeed
Salinas,Santa Elena,SCHOOL AND OFFICE SUPPLIES,-18.044222885837726,windspeed
Salinas,Santa Elena,SEAFOOD,-13.710874831067407,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,AUTOMOTIVE,-342.89229533145686,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,BABY CARE,-347.20383832321187,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,BEAUTY,-345.03304915948985,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,BEVERAGES,762.3211911231956,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,BOOKS,-347.3083730699728,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,BREAD/BAKERY,-106.45258388858296,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,CELEBRATION,-340.57986894747575,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,CLEANING,418.857704668543,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,DAIRY,-44.8805167684416,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,DELI,-166.90612988976082,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,EGGS,-230.1172658850494,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,FROZEN FOODS,-268.51961009205763,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY I,1912.8896949512284,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY II,-337.66055210413066,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,HARDWARE,-346.7462411500671,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN I,-333.757725249007,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN II,-333.9647334940011,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,HOME APPLIANCES,-347.11373231614476,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,HOME CARE,-225.42586423605053,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,LADIESWEAR,-344.48593490742866,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,LAWN AND GARDEN,-346.2132611736242,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,LINGERIE,-339.2671480994192,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",-307.8752164150847,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,MAGAZINES,-345.84282536679257,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,MEATS,-219.3379600431766,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,PERSONAL CARE,-170.28511040801757,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,PET SUPPLIES,-346.4797511618456,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,PLAYERS AND ELECTRONICS,-344.3878783703262,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,POULTRY,-218.35648631799992,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,PREPARED FOODS,-292.89993166479024,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,PRODUCE,262.69779834051013,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,SCHOOL AND OFFICE SUPPLIES,-346.2936498662037,windspeed
Santo Domingo,Santo Domingo de los Tsachilas,SEAFOOD,-341.4377914763921,windspeed
Ambato,Tungurahua,AUTOMOTIVE,-310.68100586120914,cloudcover
Ambato,Tungurahua,BABY CARE,-316.3987620449547,cloudcover
Ambato,Tungurahua,BEAUTY,-312.62711893541405,cloudcover
Ambato,Tungurahua,BEVERAGES,1528.3861319479781,cloudcover
Ambato,Tungurahua,BOOKS,-316.3015889000784,cloudcover
Ambato,Tungurahua,BREAD/BAKERY,68.79812577306652,cloudcover
Ambato,Tungurahua,CELEBRATION,-302.2379846597957,cloudcover
Ambato,Tungurahua,CLEANING,648.4037997925011,cloudcover
Ambato,Tungurahua,DAIRY,331.7734994391442,cloudcover
Ambato,Tungurahua,DELI,-58.139273128876965,cloudcover
Ambato,Tungurahua,EGGS,-242.80379738064374,cloudcover
Ambato,Tungurahua,FROZEN FOODS,-138.3360597711031,cloudcover
Ambato,Tungurahua,GROCERY I,3227.5217326546917,cloudcover
Ambato,Tungurahua,GROCERY II,-282.1213768859441,cloudcover
Ambato,Tungurahua,HARDWARE,-315.7265005608558,cloudcover
Ambato,Tungurahua,HOME AND KITCHEN I,-291.0904581580289,cloudcover
Ambato,Tungurahua,HOME AND KITCHEN II,-293.39434508382396,cloudcover
Ambato,Tungurahua,HOME APPLIANCES,-316.03480444778154,cloudcover
Ambato,Tungurahua,HOME CARE,-165.40627087887697,cloudcover
Ambato,Tungurahua,LADIESWEAR,-308.6933733523752,cloudcover
Ambato,Tungurahua,LAWN AND GARDEN,-314.14434508382396,cloudcover
Ambato,Tungurahua,LINGERIE,-311.5277373099724,cloudcover
Ambato,Tungurahua,"LIQUOR,WINE,BEER",-237.60724261032573,cloudcover
Ambato,Tungurahua,MAGAZINES,-313.63948642658016,cloudcover
Ambato,Tungurahua,MEATS,305.28897253543397,cloudcover
Ambato,Tungurahua,PERSONAL CARE,-54.992401620926444,cloudcover
Ambato,Tungurahua,PET SUPPLIES,-313.3037973806438,cloudcover
Ambato,Tungurahua,PLAYERS AND ELECTRONICS,-309.7503521509618,cloudcover
Ambato,Tungurahua,POULTRY,23.820405531458704,cloudcover
Ambato,Tungurahua,PREPARED FOODS,-239.8319762644777,cloudcover
Ambato,Tungurahua,PRODUCE,729.0370933879075,cloudcover
Ambato,Tungurahua,SCHOOL AND OFFICE SUPPLIES,-311.41510480113845,cloudcover
Ambato,Tungurahua,SEAFOOD,-298.1034771465006,cloudcover
Babahoyo,Los Rios,AUTOMOTIVE,-314.6039711714033,cloudcover
Babahoyo,Los Rios,BABY CARE,-320.9502609240535,cloudcover
Babahoyo,Los Rios,BEAUTY,-319.28771675444216,cloudcover
Babahoyo,Los Rios,BEVERAGES,1289.0992090406107,cloudcover
Babahoyo,Los Rios,BOOKS,-321.38223972264007,cloudcover
Babahoyo,Los Rios,BREAD/BAKERY,101.54885568372038,cloudcover
Babahoyo,Los Rios,CELEBRATION,-316.79655067670365,cloudcover
Babahoyo,Los Rios,CLEANING,750.5515058603988,cloudcover
Babahoyo,Los Rios,DAIRY,194.9843680512115,cloudcover
Babahoyo,Los Rios,DELI,-100.00063876592628,cloudcover
Babahoyo,Los Rios,EGGS,-100.69937753182734,cloudcover
Babahoyo,Los Rios,FROZEN FOODS,-214.9574281422514,cloudcover
Babahoyo,Los Rios,GROCERY I,3132.144189605982,cloudcover
Babahoyo,Los Rios,GROCERY II,-313.0147485565623,cloudcover
Babahoyo,Los Rios,HARDWARE,-320.76298177211004,cloudcover
Babahoyo,Los Rios,HOME AND KITCHEN I,-309.0562679911913,cloudcover
Babahoyo,Los Rios,HOME AND KITCHEN II,-310.81951887458354,cloudcover
Babahoyo,Los Rios,HOME APPLIANCES,-321.0173987332408,cloudcover
Babahoyo,Los Rios,HOME CARE,-160.3751725848309,cloudcover
Babahoyo,Los Rios,LADIESWEAR,-320.2682821254669,cloudcover
Babahoyo,Los Rios,LAWN AND GARDEN,-320.38400650709235,cloudcover
Babahoyo,Los Rios,LINGERIE,-310.6640418427814,cloudcover
Babahoyo,Los Rios,"LIQUOR,WINE,BEER",-292.53506657776376,cloudcover
Babahoyo,Los Rios,MAGAZINES,-320.8663386625694,cloudcover
Babahoyo,Los Rios,MEATS,-31.45286451592625,cloudcover
Babahoyo,Los Rios,PERSONAL CARE,-70.10485456362946,cloudcover
Babahoyo,Los Rios,PET SUPPLIES,-320.0615683445482,cloudcover
Babahoyo,Los Rios,PLAYERS AND ELECTRONICS,-317.46439519967186,cloudcover
Babahoyo,Los Rios,POULTRY,-190.3020403321807,cloudcover
Babahoyo,Los Rios,PREPARED FOODS,-255.0760886608026,cloudcover
Babahoyo,Los Rios,PRODUCE,448.9346305777133,cloudcover
Babahoyo,Los Rios,SCHOOL AND OFFICE SUPPLIES,-319.2179287685765,cloudcover
Babahoyo,Los Rios,SEAFOOD,-316.3098015600959,cloudcover
Cayambe,Pichincha,AUTOMOTIVE,-316.55185903093644,cloudcover
Cayambe,Pichincha,BABY CARE,-322.3928484302297,cloudcover
Cayambe,Pichincha,BEAUTY,-318.490021575106,cloudcover
Cayambe,Pichincha,BEVERAGES,3000.5382469761307,cloudcover
Cayambe,Pichincha,BOOKS,-322.5624597376502,cloudcover
Cayambe,Pichincha,BREAD/BAKERY,250.16368867224378,cloudcover
Cayambe,Pichincha,CELEBRATION,-314.0394915397704,cloudcover
Cayambe,Pichincha,CLEANING,1463.1151020998057,cloudcover
Cayambe,Pichincha,DAIRY,125.61951906093634,cloudcover
Cayambe,Pichincha,DELI,71.101093875424,cloudcover
Cayambe,Pichincha,EGGS,-172.16758341256187,cloudcover
Cayambe,Pichincha,FROZEN FOODS,-228.56449683835694,cloudcover
Cayambe,Pichincha,GROCERY I,5718.591483725248,cloudcover
Cayambe,Pichincha,GROCERY II,-306.6613996669788,cloudcover
Cayambe,Pichincha,HARDWARE,-321.912283059205,cloudcover
Cayambe,Pichincha,HOME AND KITCHEN I,-302.4432017871202,cloudcover
Cayambe,Pichincha,HOME AND KITCHEN II,-310.7064526705124,cloudcover
Cayambe,Pichincha,HOME APPLIANCES,-322.2064526705124,cloudcover
Cayambe,Pichincha,HOME CARE,-25.48825479065374,cloudcover
Cayambe,Pichincha,LADIESWEAR,-315.7091028471909,cloudcover
Cayambe,Pichincha,LAWN AND GARDEN,-321.3610463100884,cloudcover
Cayambe,Pichincha,LINGERIE,-312.4856046139753,cloudcover
Cayambe,Pichincha,"LIQUOR,WINE,BEER",-280.62341380125446,cloudcover
Cayambe,Pichincha,MAGAZINES,-321.43701804153716,cloudcover
Cayambe,Pichincha,MEATS,295.4041538577561,cloudcover
Cayambe,Pichincha,PERSONAL CARE,22.938423654575956,cloudcover
Cayambe,Pichincha,PET SUPPLIES,-321.6569827058481,cloudcover
Cayambe,Pichincha,PLAYERS AND ELECTRONICS,-315.829244189947,cloudcover
Cayambe,Pichincha,POULTRY,155.31583011217305,cloudcover
Cayambe,Pichincha,PREPARED FOODS,-271.11879192139577,cloudcover
Cayambe,Pichincha,PRODUCE,428.551207046802,cloudcover
Cayambe,Pichincha,SCHOOL AND OFFICE SUPPLIES,-319.1826010804064,cloudcover
Cayambe,Pichincha,SEAFOOD,-315.4273007270495,cloudcover
Cuenca,Azuay,AUTOMOTIVE,-321.6629096440986,cloudcover
Cuenca,Azuay,BABY CARE,-325.911731787797,cloudcover
Cuenca,Azuay,BEAUTY,-323.02627831312094,cloudcover
Cuenca,Azuay,BEVERAGES,1304.8671256915904,cloudcover
Cuenca,Azuay,BOOKS,-325.8872912695403,cloudcover
Cuenca,Azuay,BREAD/BAKERY,140.12466425460582,cloudcover
Cuenca,Azuay,CELEBRATION,-319.91820999745545,cloudcover
Cuenca,Azuay,CLEANING,514.5493989542524,cloudcover
Cuenca,Azuay,DAIRY,229.75464041479427,cloudcover
Cuenca,Azuay,DELI,-202.31328644975227,cloudcover
Cuenca,Azuay,EGGS,-129.34606629898664,cloudcover
Cuenca,Azuay,FROZEN FOODS,-207.41384680634826,cloudcover
Cuenca,Azuay,GROCERY I,2575.760951957786,cloudcover
Cuenca,Azuay,GROCERY II,-297.63375770063567,cloudcover
Cuenca,Azuay,HARDWARE,-324.6944173001645,cloudcover
Cuenca,Azuay,HOME AND KITCHEN I,-309.9296940963954,cloudcover
Cuenca,Azuay,HOME AND KITCHEN II,-313.7621440375026,cloudcover
Cuenca,Azuay,HOME APPLIANCES,-325.7359367347935,cloudcover
Cuenca,Azuay,HOME CARE,-190.52009456753788,cloudcover
Cuenca,Azuay,LADIESWEAR,-318.3967141199525,cloudcover
Cuenca,Azuay,LAWN AND GARDEN,-316.01567760640717,cloudcover
Cuenca,Azuay,LINGERIE,-321.25331011524105,cloudcover
Cuenca,Azuay,"LIQUOR,WINE,BEER",-260.9924149444519,cloudcover
Cuenca,Azuay,MAGAZINES,-323.0239226005179,cloudcover
Cuenca,Azuay,MEATS,-119.29981618267335,cloudcover
Cuenca,Azuay,PERSONAL CARE,-131.80012990322692,cloudcover
Cuenca,Azuay,PET SUPPLIES,-322.2253360280797,cloudcover
Cuenca,Azuay,PLAYERS AND ELECTRONICS,-321.483286558115,cloudcover
Cuenca,Azuay,POULTRY,-152.97780708667807,cloudcover
Cuenca,Azuay,PREPARED FOODS,-247.8478248036981,cloudcover
Cuenca,Azuay,PRODUCE,984.9077059742758,cloudcover
Cuenca,Azuay,SCHOOL AND OFFICE SUPPLIES,-325.24683190558267,cloudcover
Cuenca,Azuay,SEAFOOD,-313.5983541716015,cloudcover
Daule,Guayas,AUTOMOTIVE,-322.76003033464,cloudcover
Daule,Guayas,BABY CARE,-326.438475564322,cloudcover
Daule,Guayas,BEAUTY,-323.60190312615947,cloudcover
Daule,Guayas,BEVERAGES,1676.3221251423918,cloudcover
Daule,Guayas,BOOKS,-326.45791019329727,cloudcover
Daule,Guayas,BREAD/BAKERY,194.8761728279041,cloudcover
Daule,Guayas,CELEBRATION,-318.45260983994035,cloudcover
Daule,Guayas,CLEANING,353.45021701518334,cloudcover
Daule,Guayas,DAIRY,350.21435129080163,cloudcover
Daule,Guayas,DELI,-107.7402205289863,cloudcover
Daule,Guayas,EGGS,-144.4967794512478,cloudcover
Daule,Guayas,FROZEN FOODS,-202.4628890095517,cloudcover
Daule,Guayas,GROCERY I,2434.938732916243,cloudcover
Daule,Guayas,GROCERY II,-309.03741549365066,cloudcover
Daule,Guayas,HARDWARE,-324.9817617834033,cloudcover
Daule,Guayas,HOME AND KITCHEN I,-316.182291818739,cloudcover
Daule,Guayas,HOME AND KITCHEN II,-315.0824684971842,cloudcover
Daule,Guayas,HOME APPLIANCES,-326.1716911120252,cloudcover
Daule,Guayas,HOME CARE,-211.93670877986972,cloudcover
Daule,Guayas,LADIESWEAR,-323.4605603699757,cloudcover
Daule,Guayas,LAWN AND GARDEN,-315.57275118269655,cloudcover
Daule,Guayas,LINGERIE,-321.54006567032906,cloudcover
Daule,Guayas,"LIQUOR,WINE,BEER",-221.89695612969302,cloudcover
Daule,Guayas,MAGAZINES,-324.7467794512478,cloudcover
Daule,Guayas,MEATS,-83.31831486290858,cloudcover
Daule,Guayas,PERSONAL CARE,-156.41020701308526,cloudcover
